logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu30.Ref._YPGlu30.C.1	log2.YPGlu30.Ref._YPGlu30.C.2	log2.YPGlu30.Ref._YPGlu30.C.3	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.1	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.2	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.3
CAGL0I03894g	-1.5945	-0.246916666666667	-13.900179795731	4.97647069980695e-07	1.77557385187616e-05	6.87923608728454	0.553	0.638	0.46	-1.082	-1.1875	-0.863
CAGL0E05170g	1.85566666666667	0.495666666666667	13.8951421212668	4.99087711634135e-07	1.77557385187616e-05	6.87615047414453	-0.492	-0.29	-0.5145	1.323	1.6775	1.27
CAGL0I07689g	-1.4615	-0.11775	-13.8516743379444	5.11713538067181e-07	1.8079368658746e-05	6.84947951800627	0.6225	0.5445	0.672	-0.869	-0.703	-0.9735
CAGL0F05687g	2.2825	-0.496416666666667	13.8315806258803	5.1767020620181e-07	1.81361285599315e-05	6.83712210539762	-1.888	-1.719	-1.306	0.5715	0.852	0.511
CAGL0J10362g	-1.94366666666667	-0.448166666666667	-13.8128410952714	5.23295246780725e-07	1.81361285599315e-05	6.8255813119379	0.5195	0.6535	0.398	-1.321	-1.2395	-1.6995
CAGL0F04895g	3.42033333333333	-0.618	13.8107059513249	5.23940469816488e-07	1.81361285599315e-05	6.8242653843499	-2.2825	-2.057	-2.645	1.0065	1.626	0.644
CAGL0G02849g	3.3435	-0.586083333333333	13.7519204689513	5.42058490707433e-07	1.86373533415717e-05	6.78795478145799	-2.2055	-2.4595	-2.1085	1.2505	1.5205	0.486
CAGL0M13101g	1.37066666666667	0.0498333333333333	13.7246273707747	5.50707214824752e-07	1.87239593339378e-05	6.7710436819586	-0.679	-0.709	-0.5185	0.7095	0.6805	0.8155
CAGL0A01067g	-1.77516666666667	-0.34975	-13.7209409245425	5.51887148043062e-07	1.87239593339378e-05	6.76875694848872	0.509	0.5535	0.551	-1.278	-1.453	-0.981
CAGL0K12100g	-2.2945	-0.902583333333333	-13.5862447661261	5.96997159753442e-07	2.0035630805115e-05	6.68478125303794	0.073	0.0605	0.6005	-1.836	-2.1185	-2.195
CAGL0H04851g	1.84416666666667	-0.193916666666667	13.5823242754582	5.98370391017488e-07	2.0035630805115e-05	6.68232465001632	-0.97	-1.1095	-1.2685	0.5475	0.9645	0.6725
CAGL0E01507g	-1.48933333333333	-0.153166666666667	-13.56812955335	6.03371945704267e-07	2.00719121937854e-05	6.67342425184131	0.7805	0.4915	0.5025	-0.9205	-0.8515	-0.9215
CAGL0M01210g	-1.59083333333333	-0.64975	-13.5173216382795	6.21660380558449e-07	2.05468782554899e-05	6.64149059582243	0.151	0.333	-0.047	-1.4115	-1.4105	-1.5135
CAGL0E06424g	1.73666666666667	-0.682666666666667	13.470867386825	6.38924346109608e-07	2.08761870182394e-05	6.61218885101712	-1.6655	-1.4425	-1.545	0.312	0.3025	-0.0575
CAGL0E00803g	2.47733333333333	0.325	13.4686178274173	6.39773836006946e-07	2.08761870182394e-05	6.61076736327025	-0.9875	-1.266	-0.4875	1.616	1.4595	1.6155
CAGL0M04059g	-1.27383333333333	-0.0875833333333333	-13.4350338057988	6.52607021351653e-07	2.11601631036995e-05	6.58951772435334	0.544	0.482	0.622	-0.6875	-0.684	-0.802
CAGL0J06908g	1.31583333333333	0.100583333333333	13.3942821328347	6.68566417973218e-07	2.15412940835019e-05	6.56366211719109	-0.64	-0.5925	-0.4395	0.803	0.769	0.7035
CAGL0H03641g	-1.35766666666667	-0.338833333333333	-13.351663987238	6.85724145463024e-07	2.19560299825442e-05	6.53653887765105	0.234	0.3085	0.4775	-1.0085	-1.069	-0.9755
CAGL0B02695g	1.6955	0.217416666666667	13.3390884324995	6.90880421793731e-07	2.19837291978217e-05	6.52851912385265	-0.74	-0.5755	-0.5755	1.193	1.182	0.8205
CAGL0M08602g	1.78483333333333	0.104083333333333	13.3198856214963	6.98837701520988e-07	2.20996638573581e-05	6.51625857034574	-0.8595	-0.762	-0.7435	0.7815	1.267	0.941
CAGL0H08822g	-1.6915	-0.406416666666667	-13.2902000229482	7.11340856099503e-07	2.2264431300235e-05	6.49727059571202	0.5125	0.2275	0.578	-1.1325	-1.4055	-1.2185
CAGL0C02365g	2.06433333333333	0.7915	13.286914499866	7.127399440247e-07	2.2264431300235e-05	6.49516648372885	-0.263	-0.502	0.043	1.994	1.654	1.823
CAGL0E04548g	2.82866666666667	-0.288666666666667	13.2712191994587	7.19466042067192e-07	2.23383305061226e-05	6.48510782075797	-1.7465	-2.031	-1.3315	1.504	1.005	0.868
CAGL0B00814g	1.94983333333333	0.191416666666667	13.22811243584	7.38306316121675e-07	2.26567433403546e-05	6.45742144980202	-0.979	-0.7555	-0.616	1.34	1.2595	0.8995
CAGL0G07623g	1.52033333333333	0.0548333333333333	13.2137631096724	7.44699448699464e-07	2.26567433403546e-05	6.44818550770142	-0.807	-0.6255	-0.6835	0.7555	1.0015	0.688
CAGL0J09790g	-1.56766666666667	-0.483166666666667	-13.207954227845	7.47305053124782e-07	2.26567433403546e-05	6.44444381091223	0.4375	0.3475	0.117	-1.214	-1.4015	-1.1855
CAGL0H05445g	1.771	0.561833333333333	13.2033637751657	7.49371319980841e-07	2.26567433403546e-05	6.44148579840837	-0.4905	-0.1805	-0.3	1.63	1.23	1.482
CAGL0G01166g	-1.644	0.0223333333333333	-13.1979107145829	7.51834153398454e-07	2.26567433403546e-05	6.43797061866399	0.9025	0.7675	0.863	-0.697	-0.658	-1.044
CAGL0M08734g	1.29533333333333	0.0271666666666667	13.1390327988153	7.79008918979687e-07	2.33383783153973e-05	6.39992510126542	-0.531	-0.731	-0.5995	0.7145	0.7045	0.6055
CAGL0I00902g	1.50733333333333	-0.252833333333333	13.1118817851301	7.91908077550029e-07	2.3586890007493e-05	6.38232421686536	-0.8575	-0.9995	-1.1625	0.619	0.4855	0.398
CAGL0J03780g	-1.2895	-0.173416666666667	-13.0620984643202	8.16183280756946e-07	2.41694043197563e-05	6.34995849530365	0.509	0.5395	0.3655	-0.8945	-0.8135	-0.7465
CAGL0E01969g	1.38733333333333	0.076	13.0497258130372	8.22344434475609e-07	2.42057191204187e-05	6.34189584770208	-0.6945	-0.4415	-0.717	0.766	0.752	0.791
CAGL0J05698g	-1.478	-0.048	-13.0407244073656	8.26859427303002e-07	2.42057191204187e-05	6.33602535904964	0.8795	0.675	0.5185	-0.784	-0.813	-0.764
CAGL0F05863g	-1.87783333333333	-1.38291666666667	-13.0306879456215	8.31926224765668e-07	2.42156707356507e-05	6.32947514346516	-0.3135	-0.6295	-0.389	-2.188	-2.184	-2.5935
CAGL0H08558g	1.149	-0.0615	13.0126589123252	8.41115206664154e-07	2.43448203601156e-05	6.31769620234686	-0.661	-0.6245	-0.6225	0.477	0.555	0.507
CAGL0G04279g	1.52583333333333	0.20375	12.9862781063299	8.54765616034782e-07	2.46009227581247e-05	6.30043191636149	-0.715	-0.593	-0.3695	0.8775	0.9595	1.063
CAGL0L00957g	1.77566666666667	-0.296	12.9645759169759	8.66180520996471e-07	2.46684647460663e-05	6.2862036559302	-1.207	-1.29	-1.0545	0.4865	0.8625	0.4265
CAGL0J02442g	-1.55566666666667	-0.499666666666667	-12.9566996378467	8.70365253592298e-07	2.46684647460663e-05	6.28103408674484	0.4715	0.221	0.142	-1.331	-1.144	-1.3575
CAGL0M05775g	-1.54533333333333	-0.429	-12.9544622706509	8.7155809467851e-07	2.46684647460663e-05	6.27956503716996	0.4135	0.5045	0.113	-1.1995	-1.204	-1.2015
CAGL0M10593g	-1.19383333333333	-0.477416666666667	-12.9204035734	8.89943321737207e-07	2.50504375673611e-05	6.25717146810863	0.173	0.1255	0.06	-1.0235	-1.138	-1.0615
CAGL0F00627g	-1.4095	-0.244583333333333	-12.8939734194344	9.04508832250843e-07	2.52571427904092e-05	6.23975383115828	0.5605	0.543	0.277	-0.898	-0.9505	-0.9995
CAGL0I05896g	1.354	-0.0465	12.8843937124415	9.09853652409063e-07	2.52571427904092e-05	6.23343212439062	-0.7955	-0.709	-0.666	0.609	0.7735	0.509
CAGL0B03817g	2.81966666666667	-0.0958333333333333	12.8799606216218	9.12338928491682e-07	2.52571427904092e-05	6.23050514594262	-1.657	-1.7845	-1.0755	1.492	1.516	0.934
CAGL0K05115g	1.247	-0.0278333333333333	12.8716696930441	9.17007331449562e-07	2.52571427904092e-05	6.22502836068197	-0.7295	-0.577	-0.6475	0.5805	0.68	0.5265
CAGL0I00264g	1.27316666666667	0.43175	12.7926564063735	9.62859566123567e-07	2.62844927859886e-05	6.17266059831894	-0.326	-0.093	-0.1955	1.028	1.0725	1.1045
CAGL0A04675g	1.45933333333333	-0.260166666666667	12.7897930731211	9.64568542605086e-07	2.62844927859886e-05	6.17075694264433	-1.031	-0.8685	-1.07	0.3195	0.623	0.466
CAGL0H00528g	1.2005	0.0240833333333333	12.7351140300808	9.97861551323958e-07	2.70478557007018e-05	6.13432426782249	-0.559	-0.636	-0.5335	0.5735	0.713	0.5865
CAGL0M12727g	-1.389	-0.276833333333333	-12.67234342065	1.03767103944971e-06	2.79788880794781e-05	6.09231195771472	0.546	0.4785	0.2285	-0.9575	-0.9685	-0.988
CAGL0C04741g	1.55566666666667	0.382666666666667	12.6364483677935	1.0612300055662e-06	2.84643000969406e-05	6.06819641439815	-0.4865	-0.425	-0.274	1.299	1.2375	0.945
CAGL0D00352g	1.33333333333333	0.174666666666667	12.5985578942239	1.08674778000452e-06	2.89969212341832e-05	6.04266800300973	-0.5535	-0.538	-0.3845	0.893	0.927	0.704
CAGL0B04323g	1.47333333333333	-0.140333333333333	12.5802162553527	1.09934537512976e-06	2.91810692061646e-05	6.03028369713041	-0.9835	-0.874	-0.7735	0.7595	0.603	0.4265
CAGL0H02541g	1.243	0.2505	12.5267222041278	1.13702652605992e-06	3.00257056340464e-05	5.99406420767962	-0.4815	-0.362	-0.2695	0.808	0.8845	0.9235
CAGL0M02211g	2.17816666666667	0.100083333333333	12.5039449443986	1.15350617951136e-06	3.03046777314702e-05	5.9785968006834	-1.025	-1.019	-0.923	1.1975	1.5575	0.8125
CAGL0L04686g	1.68233333333333	-0.508	12.4665917285174	1.18111139907213e-06	3.07615213412638e-05	5.95317215782318	-1.4575	-1.3265	-1.2635	0.482	0.4595	0.058
CAGL0J08679g	-1.57316666666667	-0.280083333333333	-12.4595040000705	1.1864321759189e-06	3.07615213412638e-05	5.94833954853012	0.6785	0.436	0.405	-1.1785	-1.155	-0.8665
CAGL0E06314g	-1.27916666666667	-0.173083333333333	-12.4562166300965	1.18890908170413e-06	3.07615213412638e-05	5.94609722669739	0.614	0.436	0.3495	-0.8325	-0.8275	-0.778
CAGL0I03630g	-1.41633333333333	-0.204	-12.4453454161472	1.197141270822e-06	3.07783105545591e-05	5.93867787456598	0.6885	0.402	0.422	-0.806	-0.966	-0.9645
CAGL0J07980g	2.854	0.0536666666666666	12.438316146593	1.20249798683764e-06	3.07783105545591e-05	5.93387722657453	-1.786	-0.8165	-1.5175	1.51	1.6375	1.2945
CAGL0F02431g	-2.0345	-1.26408333333333	-12.4316774953731	1.20758157748709e-06	3.07783105545591e-05	5.9293409449974	-0.3205	-0.426	0.006	-2.1125	-2.147	-2.5845
CAGL0M10439g	1.73766666666667	0.220666666666667	12.376232723532	1.25098703191312e-06	3.17096862074441e-05	5.89136318767361	-0.663	-0.7345	-0.547	1.245	1.233	0.7905
CAGL0L03498g	1.3065	0.0309166666666667	12.3693403750646	1.25650327935022e-06	3.17096862074441e-05	5.88663070077202	-0.653	-0.6535	-0.5605	0.7115	0.81	0.531
CAGL0M12969g	1.1925	-0.25675	12.3584619389104	1.26526503283565e-06	3.17742782510638e-05	5.87915607458597	-0.8825	-0.7685	-0.908	0.344	0.414	0.2605
CAGL0H02893g	1.93333333333333	-0.2105	12.3120643845143	1.30340735765181e-06	3.25724677719522e-05	5.8472047431724	-1.306	-1.0365	-1.189	0.725	1.068	0.4755
CAGL0J03718g	-1.6595	-0.578416666666667	-12.2879837965065	1.32370750727755e-06	3.29191920377811e-05	5.83057609691634	0.46	0.324	-0.03	-1.4675	-1.3945	-1.3625
CAGL0G05962g	2.03583333333333	0.103916666666667	12.2375284887766	1.36739483402527e-06	3.38413706990892e-05	5.7956327410626	-1.079	-1.0785	-0.5845	1.2485	1.2375	0.8795
CAGL0L10164g	-1.9575	-0.170916666666667	-12.2245272893381	1.3789109247907e-06	3.3962310902417e-05	5.78660618896423	0.8175	0.72	0.886	-1.3835	-1.2875	-0.778
CAGL0K07161g	-1.11816666666667	-0.135416666666667	-12.2104199973859	1.3915292232701e-06	3.41091110565202e-05	5.77680125731551	0.3615	0.4335	0.476	-0.7425	-0.646	-0.695
CAGL0H02211g	-1.22866666666667	-0.312166666666667	-12.1877623178561	1.4120657200682e-06	3.44476794471875e-05	5.76103080631332	0.4095	0.222	0.275	-0.857	-0.9	-1.0225
CAGL0E06380g	1.81833333333333	0.002	12.173405138935	1.42525357976713e-06	3.46046165362418e-05	5.75102319696757	-0.9935	-0.8945	-0.8335	0.856	1.2275	0.65
CAGL0B02838g	2.1485	0.0249166666666666	12.1480403115295	1.44888946669985e-06	3.50125506504874e-05	5.73331506275804	-1.0825	-1.1745	-0.891	0.8015	1.494	1.002
CAGL0A02816g	1.51266666666667	0.632666666666667	12.1200272695092	1.47550212133313e-06	3.528045052699e-05	5.71371689116198	-0.1605	-0.309	0.0985	1.4585	1.2895	1.419
CAGL0B03421g	1.9615	0.181916666666667	12.1108144787628	1.48437307456062e-06	3.528045052699e-05	5.70726206098959	-1.09	-0.849	-0.4575	1.214	1.2495	1.0245
CAGL0D06424g	-1.756	-1.33516666666667	-12.1058566268906	1.48917156061747e-06	3.528045052699e-05	5.70378645641066	-0.273	-0.33	-0.7685	-2.304	-2.2355	-2.1
CAGL0E05588g	1.63766666666667	-0.0556666666666667	12.0950013088904	1.4997384358189e-06	3.528045052699e-05	5.69617178977222	-0.8305	-1.1205	-0.6725	0.6195	0.816	0.854
CAGL0L01089g	-1.896	-1.2495	-12.0949580888852	1.4997806740964e-06	3.528045052699e-05	5.6961414592189	-0.346	-0.1905	-0.368	-2.0685	-1.9715	-2.5525
CAGL0K06567g	-1.76483333333333	-0.294416666666667	-12.0934086777115	1.50129576710596e-06	3.528045052699e-05	5.69505405863162	0.6605	0.711	0.3925	-1.27	-1.354	-0.9065
CAGL0K00803g	1.29566666666667	0.554833333333333	12.0544228109498	1.53998537149359e-06	3.59740976624576e-05	5.6676492275656	-0.2625	-0.034	0.0175	1.242	1.1385	1.2275
CAGL0M11682g	1.51066666666667	0.146	12.0495915616083	1.54485681939111e-06	3.59740976624576e-05	5.66424723670182	-0.6775	-0.697	-0.4535	1.098	0.8655	0.7405
CAGL0J10179g	-1.1775	0.237583333333333	-12.0084656525977	1.58702739691046e-06	3.6649351581452e-05	5.63523499000055	0.8875	0.747	0.8445	-0.258	-0.438	-0.3575
CAGL0E04092g	2.7665	-0.29275	12.0073756427248	1.58816241481209e-06	3.6649351581452e-05	5.63446475329333	-1.4425	-1.3385	-2.247	0.877	1.241	1.1535
CAGL0L13156g	-1.881	-0.132	-11.9830116610776	1.61377004505699e-06	3.70732912144706e-05	5.6172309288691	0.8665	0.9025	0.6565	-1.0345	-1.388	-0.795
CAGL0L03806g	-1.70733333333333	-0.400833333333333	-11.9430598712264	1.65676323148715e-06	3.78910626558423e-05	5.58889863616202	0.657	0.5365	0.165	-1.369	-1.2675	-1.127
CAGL0I07491g	1.69916666666667	-0.0644166666666667	11.9090090837595	1.6944152939756e-06	3.85799535601644e-05	5.56467974078252	-0.9555	-0.9115	-0.875	0.4665	0.992	0.897
CAGL0F06391g	1.35616666666667	0.0190833333333333	11.8989126409372	1.7057621428401e-06	3.86664577777425e-05	5.55748589279359	-0.6455	-0.808	-0.5235	0.766	0.561	0.7645
CAGL0H01551g	-1.24316666666667	-0.124583333333333	-11.8453989947108	1.76733504573587e-06	3.97313096194502e-05	5.51925951527984	0.562	0.459	0.47	-0.6975	-0.64	-0.901
CAGL0F05709g	-1.535	-0.354	-11.8446205645867	1.76824879821094e-06	3.97313096194502e-05	5.51870224933401	0.346	0.425	0.4695	-0.999	-1.3895	-0.976
CAGL0E01815g	1.66233333333333	-0.634166666666667	11.8369535331643	1.77727685061081e-06	3.97597786274199e-05	5.5132116819497	-1.5425	-1.3875	-1.466	0.1705	0.474	-0.0535
CAGL0M03949g	-1.58683333333333	-0.08325	-11.8274596766062	1.7885272792455e-06	3.9837501093803e-05	5.50640819330256	0.7715	0.5885	0.7705	-0.8225	-1.132	-0.6755
CAGL0B00946g	1.25766666666667	0.0398333333333333	11.8170489110077	1.80095558378185e-06	3.99406729684607e-05	5.49894166588244	-0.6475	-0.6545	-0.465	0.5795	0.7935	0.633
CAGL0M08360g	1.19366666666667	0.181333333333333	11.7910720166406	1.83238841958028e-06	4.04626115237491e-05	5.48028396318173	-0.5005	-0.4375	-0.3085	0.851	0.8025	0.681
CAGL0C00693g	-1.3215	-0.489416666666667	-11.7662343405977	1.86301543865167e-06	4.0803425614604e-05	5.46240799860956	0.2685	0.1025	0.143	-1.1815	-0.9805	-1.2885
CAGL0E06688g	1.2095	-0.25475	11.7656426090511	1.86375201909376e-06	4.0803425614604e-05	5.46198168638935	-0.719	-0.866	-0.9935	0.3305	0.351	0.3685
CAGL0A01243g	1.04283333333333	-0.601416666666667	11.7496435821259	1.88379094565054e-06	4.10666426151817e-05	5.45044750040238	-1.143	-1.1025	-1.123	-0.063	-0.132	-0.045
CAGL0K10274g	1.40483333333333	0.184916666666667	11.7407720697537	1.89500599294947e-06	4.1136083482543e-05	5.44404534234032	-0.68	-0.553	-0.3195	0.9485	0.936	0.7775
CAGL0K03421g	3.58266666666667	-0.261833333333333	11.733833022204	1.90382994995895e-06	4.11532524626147e-05	5.43903456017635	-2.1745	-2.1755	-1.8095	1.681	2.14	0.7675
CAGL0L07634g	1.27216666666667	-0.0464166666666667	11.7082480647762	1.93676260995428e-06	4.16892220621671e-05	5.42053503648278	-0.779	-0.7225	-0.546	0.4655	0.6275	0.676
CAGL0H08415g	-1.36233333333333	-0.0611666666666667	-11.7002427983227	1.9471968980287e-06	4.17384506636025e-05	5.41473887043416	0.754	0.575	0.531	-0.5925	-0.901	-0.7335
CAGL0L01771g	1.47033333333333	0.623333333333333	11.6868548863717	1.96478734022786e-06	4.19400230999472e-05	5.40503704404846	0.0095	-0.1475	-0.1975	1.5675	1.3405	1.1675
CAGL0L08888g	1.39933333333333	0.301166666666667	11.6731857131505	1.98293021265588e-06	4.21516658897763e-05	5.39512054755853	-0.455	-0.392	-0.3485	1.0165	1.1925	0.7935
CAGL0E06666g	1.11633333333333	-0.95	11.6644472206861	1.99462645206848e-06	4.22250880741603e-05	5.38877533087488	-1.469	-1.574	-1.4815	-0.3835	-0.3115	-0.4805
CAGL0H05643g	-1.83166666666667	-0.461666666666667	-11.6542889245906	2.00831978086095e-06	4.23400092072042e-05	5.38139351465585	0.588	0.469	0.3055	-1.533	-1.562	-1.0375
CAGL0A00979g	-1.77816666666667	-0.444083333333333	-11.627510604128	2.04492149871606e-06	4.28076279881237e-05	5.36190511949123	0.563	0.361	0.411	-1.535	-1.4715	-0.993
CAGL0B04059g	1.32133333333333	-0.308	11.6258523785863	2.04721234766549e-06	4.28076279881237e-05	5.3606969238291	-0.9445	-1.048	-0.9135	0.29	0.545	0.223
CAGL0L09273g	2.3265	-0.978083333333333	11.6174850301991	2.05881559395316e-06	4.28752532025287e-05	5.35459792865494	-2.092	-2.3495	-1.9825	0.279	0.539	-0.2625
CAGL0H09636g	1.52916666666667	-0.191583333333333	11.6049175685765	2.07638118255818e-06	4.30659951345975e-05	5.34542966135625	-1.092	-0.8595	-0.917	0.5555	0.7975	0.366
CAGL0L02959g	1.33	-0.1165	11.5665133781729	2.13110206881328e-06	4.36902329133352e-05	5.31735474269719	-0.9615	-0.7775	-0.6055	0.609	0.4825	0.554
CAGL0M11000g	3.71116666666667	-0.12775	11.5621319241686	2.1374465058889e-06	4.36902329133352e-05	5.31414615256303	-2.0775	-1.7415	-2.131	1.949	2.333	0.9015
CAGL0A01958g	-1.26	-0.132	-11.5550137130344	2.14779873707271e-06	4.36902329133352e-05	5.30893096046081	0.6325	0.4975	0.364	-0.7805	-0.657	-0.8485
CAGL0I09702g	1.22983333333333	-0.54025	11.5524006396865	2.15161301584245e-06	4.36902329133352e-05	5.30701572024309	-1.2015	-1.0705	-1.1935	0.0245	0.229	-0.0295
CAGL0I04730g	-1.5685	-0.519083333333333	-11.5522565525333	2.15182355794152e-06	4.36902329133352e-05	5.30691010035217	0.3235	0.459	0.013	-1.385	-1.3665	-1.1585
CAGL0F08085g	2.48183333333333	-1.33191666666667	11.5482769739021	2.15764765314734e-06	4.36902329133352e-05	5.30399246814699	-2.394	-2.6135	-2.711	0.192	0.16	-0.625
CAGL0H10142g	-2.99333333333333	-0.8595	-11.5169026484174	2.20418373274524e-06	4.44080047044319e-05	5.28095714928657	0.565	0.5775	0.769	-2.3695	-1.7495	-2.9495
CAGL0H10384g	-1.19283333333333	-0.04725	-11.5105470729326	2.213746239835e-06	4.44080047044319e-05	5.2762836361663	0.645	0.5735	0.429	-0.613	-0.5725	-0.7455
CAGL0A02112g	-1.67433333333333	-0.194166666666667	-11.5009315376245	2.22830161251724e-06	4.44080047044319e-05	5.26920832668392	0.599	0.773	0.557	-1.237	-1.1295	-0.7275
CAGL0G09339g	1.11233333333333	0.025	11.4974376863892	2.23361675924814e-06	4.44080047044319e-05	5.26663610103641	-0.454	-0.639	-0.5005	0.6385	0.5535	0.5515
CAGL0K05379g	1.20266666666667	0.1135	11.495587788914	2.2364366999304e-06	4.44080047044319e-05	5.26527388122801	-0.576	-0.5195	-0.368	0.819	0.706	0.6195
CAGL0K09570g	-1.23533333333333	0.122	-11.4621725762757	2.28806307674083e-06	4.52577109735262e-05	5.24063219196999	0.892	0.7465	0.5805	-0.5285	-0.454	-0.5045
CAGL0C03443g	-1.65466666666667	-1.44633333333333	-11.4563392697017	2.29721092481496e-06	4.52638906454887e-05	5.23632356583899	-0.636	-0.768	-0.453	-2.01	-2.483	-2.328
CAGL0M04301g	-1.36116666666667	-0.198583333333333	-11.4269226004571	2.3439676125446e-06	4.60082225251571e-05	5.21456425146801	0.3965	0.5845	0.465	-0.671	-0.9965	-0.97
CAGL0H02607g	-1.278	-0.305333333333333	-11.4157695518813	2.36197133546866e-06	4.61846532504043e-05	5.2063006730375	0.518	0.316	0.167	-0.942	-0.9655	-0.9255
CAGL0B00352g	-1.53633333333333	-0.0768333333333333	-11.3687992980591	2.43950174020352e-06	4.75192677378808e-05	5.1714159593972	0.9275	0.7165	0.43	-0.7955	-0.923	-0.8165
CAGL0D05192g	-2.544	-1.87333333333333	-11.3474169262795	2.47573170178503e-06	4.78190144321043e-05	5.15549058092088	-0.418	-0.5465	-0.8395	-3.108	-2.697	-3.631
CAGL0I06248g	-1.243	-0.3425	-11.3454208443338	2.47914430141187e-06	4.78190144321043e-05	5.15400248593592	0.333	0.334	0.17	-0.8395	-1.1135	-0.939
CAGL0B01397g	-1.2225	-0.09925	-11.3428940623153	2.48347172840235e-06	4.78190144321043e-05	5.15211839847317	0.6425	0.479	0.4145	-0.7875	-0.7585	-0.5855
CAGL0C03696g	1.2805	0.16075	11.3377970637181	2.49222659640286e-06	4.78190144321043e-05	5.14831664151563	-0.4705	-0.4235	-0.5445	0.72	0.997	0.686
CAGL0H10010g	2.73283333333333	-0.491083333333333	11.3317778852196	2.50260974552257e-06	4.78390661429558e-05	5.14382498834681	-2.067	-1.9665	-1.539	1.3045	0.974	0.3475
CAGL0B04455g	1.242	0.160333333333333	11.316359458853	2.5294271743989e-06	4.81719532135523e-05	5.13230920911397	-0.4925	-0.4825	-0.407	0.7145	0.6635	0.966
CAGL0A02145g	1.17816666666667	-0.389916666666667	11.3063397206211	2.54702614054315e-06	4.82451950454228e-05	5.12481775920511	-0.941	-1.1	-0.896	0.1055	0.1915	0.3005
CAGL0H03949g	-1.345	-0.35	-11.3030938735964	2.5527564557088e-06	4.82451950454228e-05	5.12238960875643	0.4695	0.335	0.163	-0.878	-1.047	-1.1425
CAGL0G04081g	1.70233333333333	0.433333333333333	11.298142693981	2.5615250931788e-06	4.82451950454228e-05	5.11868447940927	-0.4795	-0.3815	-0.3925	1.3365	1.558	0.959
CAGL0H06127g	-1.37733333333333	-0.4205	-11.2804182699387	2.59319150875161e-06	4.86627109865732e-05	5.10540826944728	0.207	0.452	0.1455	-0.9655	-1.1145	-1.2475
CAGL0H01419g	-1.42316666666667	-0.20225	-11.25320251655	2.64266733629803e-06	4.93410583415837e-05	5.08498476443025	0.6085	0.5785	0.341	-1.082	-0.931	-0.7285
CAGL0M07568g	1.396	0.452166666666667	11.2499758114968	2.64860258519139e-06	4.93410583415837e-05	5.08256029423296	-0.3595	-0.3705	-0.0075	1.2425	1.0895	1.1185
CAGL0H02189g	-1.62383333333333	0.0139166666666667	-11.2342262429716	2.67778646870876e-06	4.95963745906468e-05	5.07071712291995	1.003	0.786	0.6885	-0.753	-1.057	-0.584
CAGL0G03047g	1.4745	-0.203916666666667	11.2321448142176	2.68167006863345e-06	4.95963745906468e-05	5.06915079707535	-0.936	-1.034	-0.8535	0.623	0.704	0.273
CAGL0M04873g	-1.75483333333333	-0.644916666666667	-11.2118461471735	2.71987465146012e-06	5.01220066166553e-05	5.0538613554472	0.385	0.2795	0.033	-1.7035	-1.652	-1.2115
CAGL0G02563g	2.54583333333333	-0.83125	11.2032102677533	2.73631191890197e-06	5.02441790700173e-05	5.04734878252617	-2.22	-2.1435	-1.949	0.375	0.9765	-0.0265
CAGL0B02475g	-1.898	-1.41833333333333	-11.1878170777283	2.76588590029311e-06	5.06058338114343e-05	5.03572871860247	-0.518	-0.2445	-0.6455	-2.083	-2.337	-2.682
CAGL0J10010g	-1.75133333333333	-0.453166666666667	-11.163745317727	2.81284969719165e-06	5.10725350827186e-05	5.01752747972609	0.4845	0.678	0.105	-1.2385	-1.498	-1.25
