logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu37.Ref._YPGlu37.C.1	log2.YPGlu37.Ref._YPGlu37.C.2	log2.YPGlu37.Ref._YPGlu37.C.3	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.1	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.2	log2.WT.Glu.Fe.37.Ref._WT.Glu.Fe.37.Fe.3
CAGL0L11462g	-0.712	-0.167833333333333	-3.58867010573417	0.0038462589579171	0.0180987931708298	-2.37330481033089	-0.1075	0.146	0.526	-0.487	-0.8165	-0.268
CAGL0F05533g	0.576333333333333	-0.0881666666666667	3.58759741589538	0.00385375607236722	0.0180987931708298	-2.37526598433281	-0.189	-0.4155	-0.5245	0.139	0.068	0.393
CAGL0M03817g	0.686	0.487166666666667	3.58727935552434	0.00385598189428218	0.0180987931708298	-2.37584749376306	0.121	-0.1785	0.49	0.596	0.953	0.9415
CAGL0A02387g	0.5145	-0.205916666666667	3.5872700007115	0.00385604738021371	0.0180987931708298	-2.37586459720568	-0.4295	-0.3785	-0.5815	0.016	0.0855	0.0525
CAGL0L01749g	0.562666666666667	0.0865	3.58680286294787	0.00385931890404027	0.0180987931708298	-2.37671867061115	-0.028	-0.2745	-0.282	0.345	0.5425	0.216
CAGL0F08261g	-1.06216666666667	-1.68341666666667	-3.58642021472032	0.00386200083484384	0.0180987931708298	-2.37741827595033	-0.815	-0.74	-1.902	-2.6075	-2.273	-1.763
CAGL0B04367g	0.535	0.1755	3.58600139685705	0.00386493845966968	0.0180987931708298	-2.37818401643157	-0.039	-0.2655	0.0285	0.375	0.4705	0.4835
CAGL0H01551g	-0.595666666666667	-0.00899999999999999	-3.58548664815395	0.0038685520835936	0.0180991710723745	-2.37912515844257	0.231	0.4615	0.174	-0.068	-0.5175	-0.335
CAGL0C03421g	-0.632	0.0188333333333333	-3.5797167337312	0.00390929518728448	0.0182731015004182	-2.38967516008455	0.4205	0.3215	0.2625	-0.097	-0.134	-0.6605
CAGL0F01397g	0.655166666666667	0.104583333333333	3.57741135590139	0.0039256966458088	0.0183330391216759	-2.39389071518674	-0.142	-0.4625	-0.0645	0.748	0.3595	0.189
CAGL0E04158g	-0.551833333333333	0.449416666666667	-3.57344769571848	0.00395406056988563	0.0184486815114063	-2.40113893844335	0.859	0.752	0.565	0.255	0.014	0.2515
CAGL0J11088g	-0.584333333333333	-0.575666666666667	-3.57009487466827	0.00397821693212138	0.0185417030719329	-2.40727050408843	-0.31	-0.216	-0.3245	-0.5935	-0.92	-1.09
CAGL0F01507g	0.665666666666667	0.193833333333333	3.56967726622158	0.00398123626373731	0.0185417030719329	-2.40803424041425	-0.02	-0.252	-0.145	0.2305	0.4335	0.916
CAGL0H02233g	0.821833333333333	-0.0500833333333333	3.56835691770104	0.00399079788119619	0.0185693529022417	-2.41044897151777	-0.2075	-0.4435	-0.732	0.0125	0.163	0.907
CAGL0A02233g	0.739666666666667	-1.28216666666667	3.56615703860391	0.00400678101636888	0.0186204978171599	-2.41447235216303	-1.964	-1.767	-1.225	-0.75	-1.203	-0.784
CAGL0E06072g	0.7635	-0.04725	3.56584423777945	0.00400905896785621	0.0186204978171599	-2.41504444800761	-0.442	-0.111	-0.734	-0.036	0.333	0.7065
CAGL0J06622g	-0.525666666666667	-0.176666666666667	-3.56504325990185	0.0040148980755719	0.018630727211191	-2.41650940614652	0.092	0.2185	-0.052	-0.4375	-0.5065	-0.3745
CAGL0I04708g	-0.503	0.200333333333333	-3.56450584279551	0.00401882070609485	0.0186320529206551	-2.41749233191577	0.402	0.4665	0.487	-0.047	0.0145	-0.121
CAGL0J09416g	-0.635666666666667	-0.0681666666666667	-3.55982668501856	0.00405314010106405	0.0187741742655977	-2.42605076876175	0.1345	0.3025	0.312	-0.1745	-0.7535	-0.23
CAGL0A00561g	0.6285	-0.0275833333333333	3.55869035361099	0.00406151967647707	0.0187880576145039	-2.42812927390545	-0.4575	-0.592	0.024	0.25	0.307	0.303
CAGL0E05874g	-0.731833333333333	-0.13275	-3.55764291168275	0.00406925944633625	0.0187880576145039	-2.43004521972388	0.249	-0.0125	0.463	-0.063	-0.647	-0.786
CAGL0I07953g	0.524666666666667	-0.0243333333333333	3.55732337011852	0.00407162360673512	0.0187880576145039	-2.43062972050875	-0.454	-0.217	-0.189	0.1945	0.2725	0.247
CAGL0F07953g	1.1115	-2.18658333333333	3.55707147632806	0.00407348825793492	0.0187880576145039	-2.4310904829473	-2.7365	-2.142	-3.3485	-1.529	-2.247	-1.1165
CAGL0J11660g	-0.631833333333333	0.101416666666667	-3.55655213699539	0.00407733543833969	0.0187880576145039	-2.43204046047917	0.7415	0.267	0.2435	-0.087	-0.144	-0.4125
CAGL0E04664g	-0.660666666666667	-0.279833333333333	-3.55644335781427	0.00407814172698191	0.0187880576145039	-2.43223944071721	0.008	-0.0485	0.192	-0.2155	-0.7575	-0.8575
CAGL0K11066g	-0.593833333333333	0.03125	-3.55413880819699	0.00409526177205225	0.01884997848897	-2.43645502748238	0.207	0.358	0.4195	-0.016	-0.526	-0.255
CAGL0K12012g	-0.698666666666667	-0.0911666666666667	-3.5524821722836	0.00410761396511824	0.0188779649094461	-2.4394855098937	0.281	0.1195	0.374	-0.134	-0.3025	-0.885
CAGL0J03520g	0.515166666666667	0.186916666666667	3.55233517228156	0.00410871186297724	0.0188779649094461	-2.43975442041194	-0.0975	-0.0835	-0.031	0.3205	0.446	0.567
CAGL0H04191g	0.652333333333333	-0.6865	3.55150118271968	0.00411494635520811	0.0188896686180387	-2.44128006783058	-1.184	-1.1085	-0.7455	-0.0555	-0.452	-0.5735
CAGL0I00858g	-0.670833333333333	-0.26225	-3.55021259607456	0.00412459820677611	0.0189170247209615	-2.44363736264845	0.3945	0.152	-0.327	-0.6765	-0.637	-0.4795
CAGL0J08734g	0.967166666666667	0.867416666666667	3.54696279801269	0.00414904293675074	0.019012117142195	-2.44958262282465	0.253	0.238	0.6605	0.625	1.5315	1.8965
CAGL0H05423g	-0.569666666666667	-0.438	-3.54635118830893	0.00415365994616598	0.0190162644362898	-2.4507015474675	-0.237	0.0165	-0.239	-0.789	-0.873	-0.5065
CAGL0I09108g	0.541166666666667	0.824083333333333	3.5457834653383	0.00415795035569972	0.0190189104216515	-2.45174019111202	0.591	0.3685	0.701	1.013	1.084	1.187
CAGL0M01342g	0.802833333333334	0.54125	3.54113583625938	0.00419324425544762	0.0191632384662428	-2.46024329417529	0.038	-0.006	0.3875	0.465	0.924	1.439
CAGL0A02948g	-0.5475	-0.116416666666667	-3.54048044287046	0.00419824585495354	0.0191689960026087	-2.46144241794255	0.0235	0.2475	0.201	-0.198	-0.4745	-0.498
CAGL0C01331g	-0.497833333333333	-0.222916666666667	-3.53989653752395	0.00420270703161835	0.0191722779367594	-2.46251075452004	-0.031	0.0295	0.0795	-0.5045	-0.4165	-0.4945
CAGL0A02431g	0.781	0.508833333333333	3.53909364434235	0.00420884923798777	0.0191740801517162	-2.46397977391749	-0.0575	0.0475	0.365	0.3825	1.051	1.2645
CAGL0K03685g	-0.611666666666667	-0.2575	-3.5388666301939	0.00421058757967612	0.0191740801517162	-2.46439513493235	-0.2285	0.3625	0.011	-0.4755	-0.62	-0.5945
CAGL0J02112g	-0.569833333333333	-0.55725	-3.53610763561509	0.00423177307241635	0.0192534400088712	-2.4694432869173	-0.141	-0.1435	-0.5325	-0.733	-0.911	-0.8825
CAGL0B04345g	-0.630333333333333	-0.2485	-3.5343784932964	0.00424510611986806	0.0192893718919619	-2.47260720603289	-0.013	0.1705	0.0425	-0.392	-0.366	-0.933
CAGL0E01353g	0.558	-0.194666666666667	3.53410729647013	0.00424720115052371	0.0192893718919619	-2.4731034383007	-0.3535	-0.5725	-0.495	-0.13	0.1285	0.2545
CAGL0J08481g	0.724	0.372	3.53184070316554	0.00426475223214161	0.019351927090577	-2.47725088919724	-0.0695	-0.1265	0.226	0.294	0.8115	1.0965
CAGL0C01529g	-0.548666666666667	-0.106166666666667	-3.52978373488318	0.00428074423013414	0.0194073032663515	-2.48101487078104	0.186	0.2145	0.104	-0.603	-0.2095	-0.329
CAGL0B03619g	0.607833333333333	-0.338916666666667	3.52596020550066	0.00431063337703394	0.0195255303187841	-2.4880116908387	-0.869	-0.495	-0.5645	-0.2	0.229	-0.134
CAGL0J04708g	0.742833333333334	0.23425	3.5238890989068	0.00432691246079719	0.0195683045150766	-2.49180182753153	-0.254	-0.095	-0.0625	0.3895	0.293	1.1345
CAGL0G00440g	0.6725	0.667916666666667	3.52378707611222	0.00432771598976806	0.0195683045150766	-2.49198853234553	0.2545	0.2075	0.533	0.6075	1.1475	1.2575
CAGL0I10010g	-0.5135	0.200083333333333	-3.52040348071108	0.00435445161210811	0.0196644058849074	-2.49818074759039	0.4425	0.555	0.373	-0.0455	0.038	-0.1625
CAGL0K12210g	0.512833333333333	0.18025	3.5199158141082	0.00435831881256264	0.0196644058849074	-2.49907323252276	-0.119	-0.163	0.0535	0.5185	0.3905	0.401
CAGL0H05907g	0.627	0.130833333333333	3.5196428332471	0.00436048508398494	0.0196644058849074	-2.49957282061147	-0.3225	-0.3045	0.079	0.6695	0.4775	0.186
CAGL0L03289g	-0.543666666666667	-1.10466666666667	-3.51728326559076	0.00437925559101932	0.0197316854817871	-2.50389118391808	-0.9635	-0.8905	-0.6445	-1.2705	-1.502	-1.357
CAGL0F03157g	0.615333333333333	0.139166666666667	3.5165217218348	0.00438533131282115	0.0197416979926035	-2.50528494933364	-0.262	-0.153	-0.0905	0.7505	0.4505	0.1395
CAGL0J07106g	-0.527333333333333	-0.231166666666667	-3.51488637582274	0.00439840747393511	0.0197679271305963	-2.50827797621525	-0.031	0.1915	-0.063	-0.4465	-0.427	-0.611
CAGL0L01683g	0.742833333333334	0.648083333333333	3.51482799007591	0.00439887505931676	0.0197679271305963	-2.50838483546357	0.4925	0.0265	0.311	1.109	0.5705	1.379
CAGL0C01325g	0.709833333333333	-0.61325	3.51257011400438	0.00441699636276874	0.0198319652642106	-2.51251731986177	-0.724	-1.1435	-1.037	-0.5185	0.176	-0.4325
CAGL0M00946g	-0.5665	-0.493916666666667	-3.50939431230903	0.00444261383531155	0.0199295189827505	-2.51833002160719	-0.2575	-0.2755	-0.099	-0.525	-0.963	-0.8435
CAGL0M03377g	-0.742333333333333	-0.286166666666667	-3.50566552191654	0.00447288562888324	0.0200477629718013	-2.52515512875238	0.1295	0.03	0.0955	-0.1165	-0.9925	-0.863
CAGL0L03025g	-0.567833333333333	-0.20625	-3.50435042224681	0.00448361227849019	0.0200782742156514	-2.52756232906389	-0.1095	0.2165	0.126	-0.5905	-0.603	-0.277
CAGL0J07502g	0.499833333333333	0.161583333333333	3.50054846089055	0.00451477099066257	0.0201852973812157	-2.53452175200471	-0.1275	-0.0385	-0.099	0.427	0.496	0.3115
CAGL0F03663g	0.594666666666667	-0.278666666666667	3.50000306362095	0.00451925884521651	0.0201852973812157	-2.53552011509488	-0.5775	-0.4725	-0.678	-0.236	0.308	-0.016
CAGL0L12078g	0.533	-0.183	3.49999421913799	0.00451933166040492	0.0201852973812157	-2.53553630518516	-0.4655	-0.369	-0.514	-0.057	0.277	0.0305
CAGL0G04345g	0.534	0.1475	3.49781318869126	0.00453732432786828	0.0202480074317676	-2.53952879216192	-0.18	-0.1445	-0.034	0.224	0.451	0.5685
CAGL0E05632g	1.00583333333333	-0.376583333333333	3.49707309894177	0.00454344638169094	0.0202576812997412	-2.54088358450439	-0.454	-1.3545	-0.83	-0.465	0.117	0.727
CAGL0I10648g	1.07183333333333	0.98025	3.49393654689643	0.00456948576936231	0.0203560657360375	-2.54662540241526	-0.052	0.087	1.298	1.3545	1.8955	1.2985
CAGL0M06347g	-0.545666666666667	0.456	-3.49236604996994	0.00458258105794125	0.020396666168404	-2.54950044490053	0.526	0.757	0.9035	0.1	0.1555	0.294
CAGL0H08888g	0.522833333333333	-0.319583333333333	3.49151558664961	0.00458968845832354	0.0204042694169887	-2.55105737086164	-0.5035	-0.5965	-0.643	-0.137	-0.1565	0.119
CAGL0K10934g	0.551333333333333	0.110166666666667	3.49120880102657	0.00459225505324771	0.0204042694169887	-2.55161900027134	0.043	-0.332	-0.2075	0.2495	0.4745	0.4335
CAGL0L08184g	-0.693666666666667	-0.200666666666667	-3.48868093585183	0.00461345920798157	0.0204644847987085	-2.55624680176976	-0.074	-0.04	0.5525	-0.411	-0.819	-0.4125
CAGL0J10802g	-0.537333333333333	-0.0288333333333333	-3.48817042978336	0.00461775352565282	0.0204644847987085	-2.55718140670738	0.2785	0.174	0.267	-0.435	-0.3795	-0.078
CAGL0I08965g	0.656166666666667	0.0544166666666666	3.48816595067693	0.00461779122141461	0.0204644847987085	-2.5571896068161	-0.3955	-0.554	0.1285	0.352	0.277	0.5185
CAGL0C03553g	0.871	0.149333333333333	3.48749937798569	0.00462340453871016	0.0204716520758964	-2.5584099363741	-0.5525	-0.175	-0.131	0.0125	1.156	0.586
CAGL0H05005g	-0.646	0.052	-3.48498053350521	0.00464467905822587	0.0205480922411841	-2.56302138612949	0.4735	0.546	0.1055	0.0385	-0.347	-0.5045
CAGL0M07117g	-0.72	-0.074	-3.48181187576403	0.00467158387603958	0.0206492874865839	-2.56882265339876	0.407	0.1195	0.3315	0.0165	-0.842	-0.4765
CAGL0J04686g	0.625666666666667	-0.0856666666666667	3.48010476117478	0.00468614468015649	0.0206957924107256	-2.5719481554441	-0.1345	-0.7525	-0.3085	0.3615	0.132	0.188
CAGL0H07249g	-0.674	0.1585	-3.46931707418982	0.00477923457378532	0.0210887327489252	-2.59170005222588	0.406	0.4245	0.656	0.229	-0.242	-0.5225
CAGL0G00264g	-0.493833333333333	-0.224583333333333	-3.46709595523189	0.00479863409794085	0.021152054770476	-2.5957670642717	0.0045	-0.03	0.0925	-0.425	-0.4295	-0.56
CAGL0F05049g	0.546333333333333	-0.441833333333333	3.46672948373567	0.00480184261137294	0.021152054770476	-2.59643810401272	-0.6305	-0.8975	-0.617	-0.1635	-0.329	-0.0135
CAGL0B04125g	-0.5755	0.210583333333333	-3.46395349650529	0.00482621793149144	0.0212277154891919	-2.60152122849843	0.4875	0.3355	0.672	-0.2555	0.1605	-0.1365
CAGL0J07876g	-0.61	-0.278	-3.46262116839239	0.0048379615619169	0.0212277154891919	-2.60396089922517	0.1585	-0.0045	-0.073	-0.2445	-0.819	-0.6855
CAGL0E01177g	-0.7405	-0.358083333333333	-3.46251051777996	0.00483893818612665	0.0212277154891919	-2.60416351636306	-0.125	0.436	-0.2745	-0.573	-1.081	-0.531
CAGL0D01650g	-0.547	-0.123333333333333	-3.46249362221053	0.00483908732744992	0.0212277154891919	-2.60419445458799	0.1695	0.3245	-0.0435	-0.4665	-0.477	-0.247
CAGL0K01683g	0.582166666666667	-0.278583333333333	3.46242005105167	0.00483973681268322	0.0212277154891919	-2.60432917403807	-0.5135	-0.793	-0.4025	0.2355	-0.148	-0.05
CAGL0L11506g	-0.697833333333334	0.521916666666667	-3.46019560712	0.00485941618604082	0.0212957990770634	-2.60840248742873	0.605	0.712	1.2955	0.098	0.4275	-0.0065
CAGL0H02959g	-0.730166666666667	-0.375416666666667	-3.45658763137213	0.0048915090687519	0.0214181204779624	-2.61500940734659	-0.0585	0.455	-0.4275	-0.7675	-0.892	-0.562
CAGL0J04048g	-0.7455	-0.33075	-3.45590439696517	0.00489761070944125	0.0214265240516375	-2.61626056393282	-0.315	-0.014	0.455	-0.3615	-0.822	-0.927
CAGL0M10065g	0.7395	-0.05475	3.4531605650601	0.00492219278349358	0.0215156942234109	-2.62128519856005	-0.486	-0.857	0.0695	0.292	0.458	0.195
CAGL0I09790g	-0.791833333333333	0.18825	-3.45253987104912	0.0049277710153423	0.0215217143321386	-2.62242185551201	0.2215	0.4285	1.1025	-0.3685	0.1235	-0.378
CAGL0I05874g	0.682	-0.136166666666667	3.45022792319024	0.00494860543533334	0.0215842603801549	-2.62665569157574	-0.274	-0.249	-0.9085	0.182	0.404	0.0285
CAGL0L08272g	-0.4935	-0.16625	-3.45001613923004	0.00495051843581535	0.0215842603801549	-2.62704353156507	0.088	0.114	0.0395	-0.5045	-0.428	-0.3065
CAGL0H07579g	-0.8485	-0.354583333333333	-3.4488090234783	0.00496143645637052	0.0216134685084916	-2.62925413267645	-0.0585	-0.363	0.6305	-0.434	-0.8245	-1.078
CAGL0F04015g	0.508166666666667	0.0979166666666667	3.44790114904982	0.0049696640848654	0.0216309168281779	-2.63091674165246	-0.1835	-0.145	-0.14	0.514	0.3185	0.2235
CAGL0K01177g	-0.898166666666667	-0.163083333333333	-3.44716250425758	0.00497636832103818	0.0216361583531149	-2.63226944381024	0.428	0.731	-0.301	-1.056	-0.395	-0.3855
CAGL0H02585g	0.641833333333333	-0.40625	3.44683817311	0.00497931499088864	0.0216361583531149	-2.63286340300845	-0.9885	-0.734	-0.459	-0.3555	0.158	-0.0585
CAGL0H05159g	0.537333333333333	0.0668333333333333	3.4444543130187	0.00500102786853815	0.0217120896360347	-2.63722908657664	-0.253	-0.159	-0.1935	0.1885	0.5735	0.2445
CAGL0E03201g	0.52	0.615166666666667	3.44389706824261	0.00500611730605392	0.021715782353018	-2.63824960601066	0.3945	0.165	0.506	0.849	0.853	0.9235
CAGL0I09240g	-0.524333333333334	0.1	-3.44110985355605	0.00503165284483847	0.0218080858917999	-2.64335406687792	0.5255	0.3645	0.1965	-0.2165	-0.215	-0.055
CAGL0M03729g	0.570666666666667	0.485833333333333	3.43944510994938	0.00504696792132383	0.0218467093844075	-2.64640289009908	0.052	0.06	0.4895	0.7175	0.704	0.892
CAGL0L04334g	0.716	-0.274666666666667	3.43921451120501	0.00504909309216054	0.0218467093844075	-2.64682521246631	-0.691	-0.9885	-0.2185	0.336	0.0765	-0.1625
CAGL0H04499g	-0.566833333333334	-0.0374166666666667	-3.43414197545723	0.00509607220756863	0.0220214856229782	-2.65611526882016	0.331	0.453	-0.046	-0.254	-0.3655	-0.343
CAGL0L06424g	0.758	0.253666666666667	3.43392586824062	0.00509808353481399	0.0220214856229782	-2.65651106207737	-0.314	0.091	-0.153	0.1285	0.717	1.0525
CAGL0F03025g	-0.6135	-0.40675	-3.43307731590053	0.00510598890141232	0.0220370523520938	-2.65806516186783	-0.018	-0.0325	-0.2495	-0.406	-0.71	-1.0245
CAGL0M07469g	0.6155	-0.154916666666667	3.43171740309858	0.00511868429613741	0.0220672571997336	-2.66055581741947	-0.306	-0.308	-0.774	-0.0635	0.179	0.343
CAGL0H07447g	0.5095	0.233083333333333	3.43140531130912	0.00512160234442382	0.0220672571997336	-2.66112741015193	0.039	0.017	-0.121	0.357	0.4825	0.624
CAGL0M08712g	0.518166666666667	0.392083333333333	3.42973469399279	0.00513725138884583	0.02211608307988	-2.66418714197623	0.1395	0.0075	0.252	0.548	0.6065	0.799
CAGL0M05621g	0.649833333333333	0.73225	3.42915921816637	0.00514265326554034	0.0221164663864886	-2.66524113014074	0.452	0.0445	0.7255	0.917	1.0035	1.251
CAGL0M02497g	-0.598833333333334	-0.13525	-3.42880569213494	0.00514597461110569	0.0221164663864886	-2.66588861701388	0.0375	0.019	0.436	-0.2335	-0.6535	-0.417
CAGL0H00352g	0.639833333333333	-0.0429	3.41034551258917	0.00601487079757218	0.0249381415811384	-2.67949642155048	-0.128	-0.574	-0.1945	0.355	NA	0.327
CAGL0F08547g	-0.593666666666667	-0.4045	-3.42073257976516	0.00522241803007582	0.0224010248210596	-2.68067488080542	-0.1495	-0.0515	-0.122	-0.349	-0.849	-0.906
CAGL0J11484g	0.653333333333333	0.277	3.420488788877	0.00522474435601007	0.0224010248210596	-2.68112140217659	-0.046	-0.3775	0.2745	0.5825	0.4	0.8285
CAGL0A04565g	0.513	0.2155	3.42043031470478	0.00522530249095572	0.0224010248210596	-2.68122850208836	0.029	-0.0105	-0.1415	0.4835	0.612	0.3205
CAGL0H00638g	0.529833333333333	-0.131416666666667	3.41676914940144	0.00526036937364337	0.0225214998506825	-2.68793425207448	-0.277	-0.521	-0.391	0.295	0.145	-0.0395
CAGL0I01958g	0.5785	-0.10825	3.41657901548067	0.00526219701761994	0.0225214998506825	-2.68828250167202	-0.335	-0.6445	-0.213	0.3255	0.245	-0.0275
CAGL0B03927g	0.579666666666667	0.092	3.41577868781958	0.00526989717800618	0.0225356287503553	-2.68974838561948	-0.0575	-0.4935	-0.0425	0.279	0.327	0.5395
CAGL0B04235g	-0.684333333333333	-0.0735	-3.4132576390941	0.00529422787690366	0.0226207918376793	-2.6943659761333	0.034	0.0735	0.6985	-0.286	-0.297	-0.664
CAGL0M01650g	0.727	0.36	3.41184165815144	0.00530794364388507	0.0226604960730194	-2.69695952438257	-0.1165	-0.2025	0.3085	0.428	1.1725	0.57
CAGL0I03828g	-0.528	-0.0728333333333333	-3.41000682699653	0.00532577036324439	0.0226945601386448	-2.70032026641494	0.129	0.3205	0.124	-0.2235	-0.2515	-0.5355
CAGL0M01122g	0.694	0.2235	3.40998033474804	0.00532602820037379	0.0226945601386448	-2.70036879069307	-0.3395	-0.3195	0.2885	0.3375	0.52	0.854
CAGL0J01870g	0.623333333333334	0.549166666666667	3.40965325767939	0.00532921254085297	0.0226945601386448	-2.70096787863944	0.24	0.309	0.1635	0.5115	0.866	1.205
CAGL0J05654g	-0.555833333333333	-0.0124166666666667	-3.40919604158792	0.00533366712922333	0.0226946650357235	-2.70180533556556	0.269	0.428	0.0995	-0.2875	-0.096	-0.4875
CAGL0H04763g	0.800166666666667	0.78675	3.4066955251026	0.00535809639305935	0.022779691138293	-2.70638540929587	0.496	-0.0475	0.7115	0.772	1.5815	1.207
CAGL0D02794g	0.6465	0.47825	3.40608691396049	0.0053640595401327	0.0227861335191541	-2.70750017716312	0.126	-0.122	0.461	0.565	0.775	1.0645
CAGL0J11506g	0.709	0.644333333333333	3.40441176564422	0.00538050746527279	0.0228370668969283	-2.71056848590575	-0.0835	0.335	0.618	0.7915	0.865	1.34
CAGL0K10274g	-0.538166666666667	-0.47675	-3.39915716920433	0.00543243487816124	0.0230383806960431	-2.72019321728836	-0.3335	-0.132	-0.1575	-0.5265	-0.7935	-0.9175
CAGL0C03762g	-0.572	-0.190166666666667	-3.39740478359569	0.00544986556657588	0.0230931855232161	-2.723403047319	0.082	0.233	-0.0275	-0.579	-0.661	-0.1885
CAGL0J06402g	-0.685666666666667	-2.94766666666667	-3.3950093993151	0.00547378411826296	0.023167220585887	-2.72779066868796	-2.743	-2.944	-2.1275	-3.2615	-3.399	-3.211
CAGL0G08129g	0.492666666666667	0.152166666666667	3.39474988567344	0.00547638183281458	0.023167220585887	-2.7282660204216	-0.083	-0.1635	-0.036	0.47	0.456	0.2695
CAGL0I01122g	0.658833333333333	0.21175	3.39237194199379	0.00550024334752191	0.0232489658988076	-2.73262171385647	-0.317	-0.156	0.12	0.16	0.8065	0.657
CAGL0D04642g	0.791916666666666	0.4896	3.37817041458424	0.00636255540976565	0.0258488446274214	-2.73598824204764	-0.0445	-0.1035	0.6665	0.9225	1.007	NA
CAGL0C02761g	-0.597333333333333	-0.14	-3.38945578807187	0.00552964992754049	0.0233539955307419	-2.73796326883733	-0.008	0.219	0.265	-0.1925	-0.7565	-0.367
CAGL0G01100g	0.496166666666667	-0.29725	3.38644210862427	0.00556020795198513	0.023454688683963	-2.74348348010137	-0.464	-0.47	-0.702	-0.0425	-0.095	-0.01
CAGL0H03465g	-0.504333333333333	-0.313666666666667	-3.38620217368674	0.00556264820437537	0.023454688683963	-2.74392297391162	-0.201	0.1005	-0.084	-0.568	-0.506	-0.6235
CAGL0L02849g	-0.489333333333333	0.00416666666666667	-3.38384596180261	0.00558666992398317	0.0235366036353337	-2.74823890022606	0.269	0.146	0.3315	-0.3065	-0.264	-0.151
CAGL0L12738g	-0.65	0.358333333333333	-3.38142098381081	0.00561150284967311	0.0236129450523291	-2.75268079305181	1.014	0.7175	0.3185	-0.166	0.062	0.204
CAGL0K08514g	0.5845	0.00908333333333332	3.38117687983285	0.00561400879830897	0.0236129450523291	-2.75312792466446	-0.267	-0.37	-0.2125	0.4085	0.5295	-0.034
