"";"Name";"Conditions";"logFC";"hovertext"
"1924";"CAGL0A02112g";"log(4H/0H)";"-2.64e-01";"CAGL0A02112g - -2.64e-01"
"1925";"CAGL0A02145g";"log(4H/0H)";"2.06e+00";"CAGL0A02145g - 2.06e+00"
"1926";"CAGL0A02211g";"log(4H/0H)";"-3.86e-01";"CAGL0A02211g - -3.86e-01"
"1927";"CAGL0A02233g";"log(4H/0H)";"-5.16e-01";"CAGL0A02233g - -5.16e-01"
"1928";"CAGL0A02277g";"log(4H/0H)";"-1.60e-02";"CAGL0A02277g - -1.60e-02"
"1929";"CAGL0A02299g";"log(4H/0H)";"2.82e+00";"CAGL0A02299g - 2.82e+00"
"1930";"CAGL0A02816g";"log(4H/0H)";"1.56e+00";"CAGL0A02816g - 1.56e+00"
"1931";"CAGL0A03102g";"log(4H/0H)";"-1.34e+00";"CAGL0A03102g - -1.34e+00"
"1932";"CAGL0A03366g";"log(4H/0H)";"-4.70e-01";"CAGL0A03366g - -4.70e-01"
"1933";"CAGL0A03476g";"log(4H/0H)";"1.60e+00";"CAGL0A03476g - 1.60e+00"
"1934";"CAGL0A03542g";"log(4H/0H)";"-2.04e+00";"CAGL0A03542g - -2.04e+00"
"1935";"CAGL0A03740g";"log(4H/0H)";"1.95e+00";"CAGL0A03740g - 1.95e+00"
"1936";"CAGL0A03905g";"log(4H/0H)";"2.36e+00";"CAGL0A03905g - 2.36e+00"
"1937";"CAGL0A04015g";"log(4H/0H)";"-1.47e+00";"CAGL0A04015g - -1.47e+00"
"1938";"CAGL0A04499g";"log(4H/0H)";"-1.39e+00";"CAGL0A04499g - -1.39e+00"
"1939";"CAGL0A04653g";"log(4H/0H)";"-5.91e-01";"CAGL0A04653g - -5.91e-01"
"1940";"CAGL0A04829g";"log(4H/0H)";"1.05e-01";"CAGL0A04829g - 1.05e-01"
"1941";"CAGL0B00286g";"log(4H/0H)";"4.91e-01";"CAGL0B00286g - 4.91e-01"
"1942";"CAGL0B00594g";"log(4H/0H)";"7.93e-01";"CAGL0B00594g - 7.93e-01"
"1943";"CAGL0B00792g";"log(4H/0H)";"-1.36e+00";"CAGL0B00792g - -1.36e+00"
"1944";"CAGL0B00814g";"log(4H/0H)";"1.91e+00";"CAGL0B00814g - 1.91e+00"
"1945";"CAGL0B00946g";"log(4H/0H)";"3.03e+00";"CAGL0B00946g - 3.03e+00"
"1946";"CAGL0B00990g";"log(4H/0H)";"2.72e+00";"CAGL0B00990g - 2.72e+00"
"1947";"CAGL0B01012g";"log(4H/0H)";"-5.07e-01";"CAGL0B01012g - -5.07e-01"
"1948";"CAGL0B01122g";"log(4H/0H)";"-1.02e+00";"CAGL0B01122g - -1.02e+00"
"1949";"CAGL0B01507g";"log(4H/0H)";"-1.64e+00";"CAGL0B01507g - -1.64e+00"
"1950";"CAGL0B01639g";"log(4H/0H)";"9.10e-01";"CAGL0B01639g - 9.10e-01"
"1951";"CAGL0B01727g";"log(4H/0H)";"3.66e+00";"CAGL0B01727g - 3.66e+00"
"1952";"CAGL0B01881g";"log(4H/0H)";"-2.06e+00";"CAGL0B01881g - -2.06e+00"
"1953";"CAGL0B02475g";"log(4H/0H)";"-4.23e+00";"CAGL0B02475g - -4.23e+00"
"1954";"CAGL0B02585g";"log(4H/0H)";"-2.17e-01";"CAGL0B02585g - -2.17e-01"
"1955";"CAGL0B02717g";"log(4H/0H)";"-1.29e+00";"CAGL0B02717g - -1.29e+00"
"1956";"CAGL0B02794g";"log(4H/0H)";"-1.67e+00";"CAGL0B02794g - -1.67e+00"
"1957";"CAGL0B02838g";"log(4H/0H)";"3.78e+00";"CAGL0B02838g - 3.78e+00"
"1958";"CAGL0B02860g";"log(4H/0H)";"3.57e+00";"CAGL0B02860g - 3.57e+00"
"1959";"CAGL0B02904g";"log(4H/0H)";"8.27e-01";"CAGL0B02904g - 8.27e-01"
"1960";"CAGL0B02970g";"log(4H/0H)";"5.40e-01";"CAGL0B02970g - 5.40e-01"
"1961";"CAGL0B03421g";"log(4H/0H)";"2.56e+00";"CAGL0B03421g - 2.56e+00"
"1962";"CAGL0B03619g";"log(4H/0H)";"4.80e+00";"CAGL0B03619g - 4.80e+00"
"1963";"CAGL0B03663g";"log(4H/0H)";"-1.03e-01";"CAGL0B03663g - -1.03e-01"
"1964";"CAGL0B03817g";"log(4H/0H)";"2.92e+00";"CAGL0B03817g - 2.92e+00"
"1965";"CAGL0B03993g";"log(4H/0H)";"-1.75e+00";"CAGL0B03993g - -1.75e+00"
"1966";"CAGL0B04213g";"log(4H/0H)";"-4.65e-01";"CAGL0B04213g - -4.65e-01"
"1967";"CAGL0B04433g";"log(4H/0H)";"-6.76e-01";"CAGL0B04433g - -6.76e-01"
"1968";"CAGL0B04675g";"log(4H/0H)";"3.63e+00";"CAGL0B04675g - 3.63e+00"
"1969";"CAGL0C00110g";"log(4H/0H)";"1.30e-01";"CAGL0C00110g - 1.30e-01"
"1970";"CAGL0C00275g";"log(4H/0H)";"3.22e+00";"CAGL0C00275g - 3.22e+00"
"1971";"CAGL0C00495g";"log(4H/0H)";"-4.18e-02";"CAGL0C00495g - -4.18e-02"
"1972";"CAGL0C00539g";"log(4H/0H)";"-8.08e-02";"CAGL0C00539g - -8.08e-02"
"1973";"CAGL0C00759g";"log(4H/0H)";"-3.75e-01";"CAGL0C00759g - -3.75e-01"
"1974";"CAGL0C00968g";"log(4H/0H)";"-2.94e-02";"CAGL0C00968g - -2.94e-02"
"1975";"CAGL0C01133g";"log(4H/0H)";"4.59e-01";"CAGL0C01133g - 4.59e-01"
"1976";"CAGL0C01287g";"log(4H/0H)";"-1.39e+00";"CAGL0C01287g - -1.39e+00"
"1977";"CAGL0C01325g";"log(4H/0H)";"-1.06e+00";"CAGL0C01325g - -1.06e+00"
"1978";"CAGL0C01595g";"log(4H/0H)";"1.16e+00";"CAGL0C01595g - 1.16e+00"
"1979";"CAGL0C01727g";"log(4H/0H)";"9.57e-01";"CAGL0C01727g - 9.57e-01"
"1980";"CAGL0C01749g";"log(4H/0H)";"7.97e-02";"CAGL0C01749g - 7.97e-02"
"1981";"CAGL0C01771g";"log(4H/0H)";"3.44e+00";"CAGL0C01771g - 3.44e+00"
"1982";"CAGL0C02035g";"log(4H/0H)";"1.05e-01";"CAGL0C02035g - 1.05e-01"
"1983";"CAGL0C02233g";"log(4H/0H)";"-1.06e-01";"CAGL0C02233g - -1.06e-01"
"1984";"CAGL0C02365g";"log(4H/0H)";"9.29e-01";"CAGL0C02365g - 9.29e-01"
"1985";"CAGL0C02739g";"log(4H/0H)";"2.30e+00";"CAGL0C02739g - 2.30e+00"
"1986";"CAGL0C03113g";"log(4H/0H)";"3.22e+00";"CAGL0C03113g - 3.22e+00"
"1987";"CAGL0C03267g";"log(4H/0H)";"2.41e-01";"CAGL0C03267g - 2.41e-01"
"1988";"CAGL0C03333g";"log(4H/0H)";"1.35e+00";"CAGL0C03333g - 1.35e+00"
"1989";"CAGL0C03443g";"log(4H/0H)";"-1.54e+00";"CAGL0C03443g - -1.54e+00"
"1990";"CAGL0C03487g";"log(4H/0H)";"-2.65e-01";"CAGL0C03487g - -2.65e-01"
"1991";"CAGL0C03608g";"log(4H/0H)";"8.29e-01";"CAGL0C03608g - 8.29e-01"
"1992";"CAGL0C03630g";"log(4H/0H)";"-4.52e-01";"CAGL0C03630g - -4.52e-01"
"1993";"CAGL0C03652g";"log(4H/0H)";"-8.24e-01";"CAGL0C03652g - -8.24e-01"
"1994";"CAGL0C03850g";"log(4H/0H)";"1.24e+00";"CAGL0C03850g - 1.24e+00"
"1995";"CAGL0C03872g";"log(4H/0H)";"2.98e+00";"CAGL0C03872g - 2.98e+00"
"1996";"CAGL0C04191g";"log(4H/0H)";"3.17e+00";"CAGL0C04191g - 3.17e+00"
"1997";"CAGL0C04279g";"log(4H/0H)";"-1.58e+00";"CAGL0C04279g - -1.58e+00"
"1998";"CAGL0C04587g";"log(4H/0H)";"4.02e+00";"CAGL0C04587g - 4.02e+00"
"1999";"CAGL0C04917g";"log(4H/0H)";"-1.26e+00";"CAGL0C04917g - -1.26e+00"
"2000";"CAGL0C05027g";"log(4H/0H)";"1.15e+00";"CAGL0C05027g - 1.15e+00"
"2001";"CAGL0C05115g";"log(4H/0H)";"-1.13e+00";"CAGL0C05115g - -1.13e+00"
"2002";"CAGL0C05445g";"log(4H/0H)";"-2.58e-01";"CAGL0C05445g - -2.58e-01"
"2003";"CAGL0D00198g";"log(4H/0H)";"2.06e+00";"CAGL0D00198g - 2.06e+00"
"2004";"CAGL0D00264g";"log(4H/0H)";"2.36e+00";"CAGL0D00264g - 2.36e+00"
"2005";"CAGL0D00352g";"log(4H/0H)";"1.68e+00";"CAGL0D00352g - 1.68e+00"
"2006";"CAGL0D00418g";"log(4H/0H)";"1.88e+00";"CAGL0D00418g - 1.88e+00"
"2007";"CAGL0D00528g";"log(4H/0H)";"3.82e-01";"CAGL0D00528g - 3.82e-01"
"2008";"CAGL0D00704g";"log(4H/0H)";"2.73e+00";"CAGL0D00704g - 2.73e+00"
"2009";"CAGL0D00748g";"log(4H/0H)";"-2.29e+00";"CAGL0D00748g - -2.29e+00"
"2010";"CAGL0D00770g";"log(4H/0H)";"6.13e-02";"CAGL0D00770g - 6.13e-02"
"2011";"CAGL0D00880g";"log(4H/0H)";"-1.41e+00";"CAGL0D00880g - -1.41e+00"
"2012";"CAGL0D01265g";"log(4H/0H)";" NA";"CAGL0D01265g -  NA"
"2013";"CAGL0D01298g";"log(4H/0H)";"3.06e+00";"CAGL0D01298g - 3.06e+00"
"2014";"CAGL0D01474g";"log(4H/0H)";"3.03e+00";"CAGL0D01474g - 3.03e+00"
"2015";"CAGL0D01562g";"log(4H/0H)";"-2.54e+00";"CAGL0D01562g - -2.54e+00"
"2016";"CAGL0D01958g";"log(4H/0H)";"-1.03e+00";"CAGL0D01958g - -1.03e+00"
"2017";"CAGL0D02134g";"log(4H/0H)";"2.03e+00";"CAGL0D02134g - 2.03e+00"
"2018";"CAGL0D02596g";"log(4H/0H)";"5.37e-01";"CAGL0D02596g - 5.37e-01"
"2019";"CAGL0D02640g";"log(4H/0H)";" NA";"CAGL0D02640g -  NA"
"2020";"CAGL0D02662g";"log(4H/0H)";"-2.31e+00";"CAGL0D02662g - -2.31e+00"
"2021";"CAGL0D03982g";"log(4H/0H)";"2.16e+00";"CAGL0D03982g - 2.16e+00"
"2022";"CAGL0D04026g";"log(4H/0H)";"3.20e+00";"CAGL0D04026g - 3.20e+00"
"2023";"CAGL0D04356g";"log(4H/0H)";"-4.04e-01";"CAGL0D04356g - -4.04e-01"
"2024";"CAGL0D04686g";"log(4H/0H)";"2.51e+00";"CAGL0D04686g - 2.51e+00"
"2025";"CAGL0D04708g";"log(4H/0H)";"1.61e+00";"CAGL0D04708g - 1.61e+00"
"2026";"CAGL0D05060g";"log(4H/0H)";"-1.76e+00";"CAGL0D05060g - -1.76e+00"
"2027";"CAGL0D05082g";"log(4H/0H)";"2.40e+00";"CAGL0D05082g - 2.40e+00"
"2028";"CAGL0D05192g";"log(4H/0H)";"-3.19e+00";"CAGL0D05192g - -3.19e+00"
"2029";"CAGL0D05280g";"log(4H/0H)";"-6.24e-01";"CAGL0D05280g - -6.24e-01"
"2030";"CAGL0D05434g";"log(4H/0H)";"-6.57e-01";"CAGL0D05434g - -6.57e-01"
"2031";"CAGL0D05940g";"log(4H/0H)";"7.67e-01";"CAGL0D05940g - 7.67e-01"
"2032";"CAGL0D06402g";"log(4H/0H)";"1.53e-01";"CAGL0D06402g - 1.53e-01"
"2033";"CAGL0D06424g";"log(4H/0H)";"-8.20e-01";"CAGL0D06424g - -8.20e-01"
"2034";"CAGL0D06600g";"log(4H/0H)";"1.40e+00";"CAGL0D06600g - 1.40e+00"
"2035";"CAGL0E00737g";"log(4H/0H)";"-6.37e-01";"CAGL0E00737g - -6.37e-01"
"2036";"CAGL0E00803g";"log(4H/0H)";"3.14e+00";"CAGL0E00803g - 3.14e+00"
"2037";"CAGL0E01155g";"log(4H/0H)";"-7.46e-01";"CAGL0E01155g - -7.46e-01"
"2038";"CAGL0E01243g";"log(4H/0H)";"1.49e+00";"CAGL0E01243g - 1.49e+00"
"2039";"CAGL0E01287g";"log(4H/0H)";"-9.45e-01";"CAGL0E01287g - -9.45e-01"
"2040";"CAGL0E01705g";"log(4H/0H)";"-9.01e-01";"CAGL0E01705g - -9.01e-01"
"2041";"CAGL0E01727g";"log(4H/0H)";"1.57e+00";"CAGL0E01727g - 1.57e+00"
"2042";"CAGL0E01771g";"log(4H/0H)";"-1.12e-01";"CAGL0E01771g - -1.12e-01"
"2043";"CAGL0E01793g";"log(4H/0H)";"1.61e+00";"CAGL0E01793g - 1.61e+00"
"2044";"CAGL0E01815g";"log(4H/0H)";"2.88e+00";"CAGL0E01815g - 2.88e+00"
"2045";"CAGL0E01837g";"log(4H/0H)";"3.52e-01";"CAGL0E01837g - 3.52e-01"
"2046";"CAGL0E01881g";"log(4H/0H)";"2.53e+00";"CAGL0E01881g - 2.53e+00"
"2047";"CAGL0E01991g";"log(4H/0H)";"-6.64e-01";"CAGL0E01991g - -6.64e-01"
"2048";"CAGL0E02013g";"log(4H/0H)";"-1.02e+00";"CAGL0E02013g - -1.02e+00"
"2049";"CAGL0E02255g";"log(4H/0H)";"-1.82e+00";"CAGL0E02255g - -1.82e+00"
"2050";"CAGL0E02651g";"log(4H/0H)";"2.28e+00";"CAGL0E02651g - 2.28e+00"
"2051";"CAGL0E03025g";"log(4H/0H)";"1.35e+00";"CAGL0E03025g - 1.35e+00"
"2052";"CAGL0E03289g";"log(4H/0H)";"-1.34e+00";"CAGL0E03289g - -1.34e+00"
"2053";"CAGL0E03520g";"log(4H/0H)";"-8.26e-01";"CAGL0E03520g - -8.26e-01"
"2054";"CAGL0E03850g";"log(4H/0H)";"-2.49e+00";"CAGL0E03850g - -2.49e+00"
"2055";"CAGL0E03916g";"log(4H/0H)";"2.50e-01";"CAGL0E03916g - 2.50e-01"
"2056";"CAGL0E03938g";"log(4H/0H)";"-1.03e+00";"CAGL0E03938g - -1.03e+00"
"2057";"CAGL0E04092g";"log(4H/0H)";"1.23e+00";"CAGL0E04092g - 1.23e+00"
"2058";"CAGL0E04224g";"log(4H/0H)";"1.89e+00";"CAGL0E04224g - 1.89e+00"
"2059";"CAGL0E04334g";"log(4H/0H)";"1.15e+00";"CAGL0E04334g - 1.15e+00"
"2060";"CAGL0E04510g";"log(4H/0H)";"1.57e+00";"CAGL0E04510g - 1.57e+00"
"2061";"CAGL0E04548g";"log(4H/0H)";"2.56e+00";"CAGL0E04548g - 2.56e+00"
"2062";"CAGL0E04554g";"log(4H/0H)";"-2.07e+00";"CAGL0E04554g - -2.07e+00"
"2063";"CAGL0E04884g";"log(4H/0H)";"1.90e+00";"CAGL0E04884g - 1.90e+00"
"2064";"CAGL0E04994g";"log(4H/0H)";"-9.72e-01";"CAGL0E04994g - -9.72e-01"
"2065";"CAGL0E05148g";"log(4H/0H)";"4.19e+00";"CAGL0E05148g - 4.19e+00"
"2066";"CAGL0E05170g";"log(4H/0H)";"2.60e+00";"CAGL0E05170g - 2.60e+00"
"2067";"CAGL0E05346g";"log(4H/0H)";"2.30e+00";"CAGL0E05346g - 2.30e+00"
"2068";"CAGL0E05456g";"log(4H/0H)";"9.95e-02";"CAGL0E05456g - 9.95e-02"
"2069";"CAGL0E05500g";"log(4H/0H)";"-1.42e+00";"CAGL0E05500g - -1.42e+00"
"2070";"CAGL0E05588g";"log(4H/0H)";"1.22e+00";"CAGL0E05588g - 1.22e+00"
"2071";"CAGL0E05654g";"log(4H/0H)";"1.22e-01";"CAGL0E05654g - 1.22e-01"
"2072";"CAGL0E05830g";"log(4H/0H)";"-1.46e+00";"CAGL0E05830g - -1.46e+00"
"2073";"CAGL0E06072g";"log(4H/0H)";"1.83e+00";"CAGL0E06072g - 1.83e+00"
"2074";"CAGL0E06116g";"log(4H/0H)";"7.75e-01";"CAGL0E06116g - 7.75e-01"
"2075";"CAGL0E06138g";"log(4H/0H)";"6.13e-01";"CAGL0E06138g - 6.13e-01"
"2076";"CAGL0E06380g";"log(4H/0H)";"3.23e+00";"CAGL0E06380g - 3.23e+00"
"2077";"CAGL0E06424g";"log(4H/0H)";"1.72e+00";"CAGL0E06424g - 1.72e+00"
"2078";"CAGL0F00187g";"log(4H/0H)";"1.53e+00";"CAGL0F00187g - 1.53e+00"
"2079";"CAGL0F00209g";"log(4H/0H)";"-1.29e-01";"CAGL0F00209g - -1.29e-01"
"2080";"CAGL0F00231g";"log(4H/0H)";"-1.96e+00";"CAGL0F00231g - -1.96e+00"
"2081";"CAGL0F00407g";"log(4H/0H)";"-2.15e+00";"CAGL0F00407g - -2.15e+00"
"2082";"CAGL0F00429g";"log(4H/0H)";"-1.34e+00";"CAGL0F00429g - -1.34e+00"
"2083";"CAGL0F00605g";"log(4H/0H)";"3.69e+00";"CAGL0F00605g - 3.69e+00"
"2084";"CAGL0F00649g";"log(4H/0H)";"5.42e-01";"CAGL0F00649g - 5.42e-01"
"2085";"CAGL0F00715g";"log(4H/0H)";"1.25e+00";"CAGL0F00715g - 1.25e+00"
"2086";"CAGL0F01045g";"log(4H/0H)";"-1.22e+00";"CAGL0F01045g - -1.22e+00"
"2087";"CAGL0F01265g";"log(4H/0H)";"4.87e-01";"CAGL0F01265g - 4.87e-01"
"2088";"CAGL0F01419g";"log(4H/0H)";"4.79e+00";"CAGL0F01419g - 4.79e+00"
"2089";"CAGL0F01463g";"log(4H/0H)";"2.00e+00";"CAGL0F01463g - 2.00e+00"
"2090";"CAGL0F01485g";"log(4H/0H)";"3.77e+00";"CAGL0F01485g - 3.77e+00"
"2091";"CAGL0F01749g";"log(4H/0H)";"-1.13e+00";"CAGL0F01749g - -1.13e+00"
"2092";"CAGL0F02101g";"log(4H/0H)";"2.32e+00";"CAGL0F02101g - 2.32e+00"
"2093";"CAGL0F02145g";"log(4H/0H)";"1.25e+00";"CAGL0F02145g - 1.25e+00"
"2094";"CAGL0F02233g";"log(4H/0H)";"-3.72e-01";"CAGL0F02233g - -3.72e-01"
"2095";"CAGL0F02431g";"log(4H/0H)";"-1.13e+00";"CAGL0F02431g - -1.13e+00"
"2096";"CAGL0F02513g";"log(4H/0H)";"-1.21e+00";"CAGL0F02513g - -1.21e+00"
"2097";"CAGL0F02563g";"log(4H/0H)";"-1.15e+00";"CAGL0F02563g - -1.15e+00"
"2098";"CAGL0F03399g";"log(4H/0H)";"-7.41e-01";"CAGL0F03399g - -7.41e-01"
"2099";"CAGL0F03553g";"log(4H/0H)";"1.25e+00";"CAGL0F03553g - 1.25e+00"
"2100";"CAGL0F03861g";"log(4H/0H)";"-8.14e-01";"CAGL0F03861g - -8.14e-01"
"2101";"CAGL0F03927g";"log(4H/0H)";"-1.45e+00";"CAGL0F03927g - -1.45e+00"
"2102";"CAGL0F03993g";"log(4H/0H)";"-5.62e-01";"CAGL0F03993g - -5.62e-01"
"2103";"CAGL0F04191g";"log(4H/0H)";"4.46e-01";"CAGL0F04191g - 4.46e-01"
"2104";"CAGL0F04213g";"log(4H/0H)";"-6.44e-01";"CAGL0F04213g - -6.44e-01"
"2105";"CAGL0F04411g";"log(4H/0H)";"-1.14e+00";"CAGL0F04411g - -1.14e+00"
"2106";"CAGL0F04565g";"log(4H/0H)";"-2.55e+00";"CAGL0F04565g - -2.55e+00"
"2107";"CAGL0F04631g";"log(4H/0H)";"2.31e+00";"CAGL0F04631g - 2.31e+00"
"2108";"CAGL0F04719g";"log(4H/0H)";"2.07e+00";"CAGL0F04719g - 2.07e+00"
"2109";"CAGL0F04807g";"log(4H/0H)";"3.08e+00";"CAGL0F04807g - 3.08e+00"
"2110";"CAGL0F04895g";"log(4H/0H)";"4.43e+00";"CAGL0F04895g - 4.43e+00"
"2111";"CAGL0F04917g";"log(4H/0H)";"1.29e+00";"CAGL0F04917g - 1.29e+00"
"2112";"CAGL0F05071g";"log(4H/0H)";"1.53e+00";"CAGL0F05071g - 1.53e+00"
"2113";"CAGL0F05093g";"log(4H/0H)";"-8.46e-02";"CAGL0F05093g - -8.46e-02"
"2114";"CAGL0F05687g";"log(4H/0H)";"2.49e+00";"CAGL0F05687g - 2.49e+00"
"2115";"CAGL0F05709g";"log(4H/0H)";"-2.17e+00";"CAGL0F05709g - -2.17e+00"
"2116";"CAGL0F05863g";"log(4H/0H)";"-1.56e+00";"CAGL0F05863g - -1.56e+00"
"2117";"CAGL0F06413g";"log(4H/0H)";"1.15e+00";"CAGL0F06413g - 1.15e+00"
"2118";"CAGL0F06501g";"log(4H/0H)";"-1.26e+00";"CAGL0F06501g - -1.26e+00"
"2119";"CAGL0F06677g";"log(4H/0H)";"1.92e+00";"CAGL0F06677g - 1.92e+00"
"2120";"CAGL0F07029g";"log(4H/0H)";"-5.45e-01";"CAGL0F07029g - -5.45e-01"
"2121";"CAGL0F07117g";"log(4H/0H)";"1.64e+00";"CAGL0F07117g - 1.64e+00"
"2122";"CAGL0F07513g";"log(4H/0H)";"2.28e+00";"CAGL0F07513g - 2.28e+00"
"2123";"CAGL0F07865g";"log(4H/0H)";"4.53e+00";"CAGL0F07865g - 4.53e+00"
"2124";"CAGL0F07953g";"log(4H/0H)";"3.97e+00";"CAGL0F07953g - 3.97e+00"
"2125";"CAGL0F08019g";"log(4H/0H)";"2.39e-01";"CAGL0F08019g - 2.39e-01"
"2126";"CAGL0F08085g";"log(4H/0H)";"4.93e-01";"CAGL0F08085g - 4.93e-01"
"2127";"CAGL0F08195g";"log(4H/0H)";"-6.70e-01";"CAGL0F08195g - -6.70e-01"
"2128";"CAGL0F08217g";"log(4H/0H)";"1.26e+00";"CAGL0F08217g - 1.26e+00"
"2129";"CAGL0F08261g";"log(4H/0H)";"3.52e+00";"CAGL0F08261g - 3.52e+00"
"2130";"CAGL0F08745g";"log(4H/0H)";"4.59e+00";"CAGL0F08745g - 4.59e+00"
"2131";"CAGL0G01122g";"log(4H/0H)";"1.32e+00";"CAGL0G01122g - 1.32e+00"
"2132";"CAGL0G01166g";"log(4H/0H)";"-1.12e+00";"CAGL0G01166g - -1.12e+00"
"2133";"CAGL0G01540g";"log(4H/0H)";"-1.57e-01";"CAGL0G01540g - -1.57e-01"
"2134";"CAGL0G01826g";"log(4H/0H)";"-6.67e-01";"CAGL0G01826g - -6.67e-01"
"2135";"CAGL0G02255g";"log(4H/0H)";"1.78e+00";"CAGL0G02255g - 1.78e+00"
"2136";"CAGL0G02409g";"log(4H/0H)";"-1.50e+00";"CAGL0G02409g - -1.50e+00"
"2137";"CAGL0G02563g";"log(4H/0H)";"5.31e+00";"CAGL0G02563g - 5.31e+00"
"2138";"CAGL0G02585g";"log(4H/0H)";"-1.87e-01";"CAGL0G02585g - -1.87e-01"
"2139";"CAGL0G02849g";"log(4H/0H)";"3.78e+00";"CAGL0G02849g - 3.78e+00"
"2140";"CAGL0G02937g";"log(4H/0H)";"3.23e+00";"CAGL0G02937g - 3.23e+00"
"2141";"CAGL0G03289g";"log(4H/0H)";"4.30e+00";"CAGL0G03289g - 4.30e+00"
"2142";"CAGL0G03575g";"log(4H/0H)";"-1.08e+00";"CAGL0G03575g - -1.08e+00"
"2143";"CAGL0G03883g";"log(4H/0H)";"2.60e+00";"CAGL0G03883g - 2.60e+00"
"2144";"CAGL0G03905g";"log(4H/0H)";"-2.76e+00";"CAGL0G03905g - -2.76e+00"
"2145";"CAGL0G04433g";"log(4H/0H)";"1.46e-01";"CAGL0G04433g - 1.46e-01"
"2146";"CAGL0G04499g";"log(4H/0H)";"2.97e+00";"CAGL0G04499g - 2.97e+00"
"2147";"CAGL0G04763g";"log(4H/0H)";"5.28e-01";"CAGL0G04763g - 5.28e-01"
"2148";"CAGL0G05566g";"log(4H/0H)";"7.42e-01";"CAGL0G05566g - 7.42e-01"
"2149";"CAGL0G05698g";"log(4H/0H)";"1.39e+00";"CAGL0G05698g - 1.39e+00"
"2150";"CAGL0G05764g";"log(4H/0H)";"-8.54e-01";"CAGL0G05764g - -8.54e-01"
"2151";"CAGL0G05830g";"log(4H/0H)";"3.23e+00";"CAGL0G05830g - 3.23e+00"
"2152";"CAGL0G05874g";"log(4H/0H)";"-1.41e+00";"CAGL0G05874g - -1.41e+00"
"2153";"CAGL0G05962g";"log(4H/0H)";"1.86e+00";"CAGL0G05962g - 1.86e+00"
"2154";"CAGL0G06006g";"log(4H/0H)";"4.22e+00";"CAGL0G06006g - 4.22e+00"
"2155";"CAGL0G06050g";"log(4H/0H)";"1.15e+00";"CAGL0G06050g - 1.15e+00"
"2156";"CAGL0G06248g";"log(4H/0H)";"-3.47e+00";"CAGL0G06248g - -3.47e+00"
"2157";"CAGL0G06402g";"log(4H/0H)";"-1.76e+00";"CAGL0G06402g - -1.76e+00"
"2158";"CAGL0G06468g";"log(4H/0H)";"2.83e-01";"CAGL0G06468g - 2.83e-01"
"2159";"CAGL0G06490g";"log(4H/0H)";"-1.21e+00";"CAGL0G06490g - -1.21e+00"
"2160";"CAGL0G06732g";"log(4H/0H)";"7.53e-01";"CAGL0G06732g - 7.53e-01"
"2161";"CAGL0G06798g";"log(4H/0H)";"3.71e+00";"CAGL0G06798g - 3.71e+00"
"2162";"CAGL0G06952g";"log(4H/0H)";"1.14e+00";"CAGL0G06952g - 1.14e+00"
"2163";"CAGL0G07106g";"log(4H/0H)";"-2.93e+00";"CAGL0G07106g - -2.93e+00"
"2164";"CAGL0G07711g";"log(4H/0H)";"-7.49e-02";"CAGL0G07711g - -7.49e-02"
"2165";"CAGL0G07821g";"log(4H/0H)";"-6.13e-02";"CAGL0G07821g - -6.13e-02"
"2166";"CAGL0G08019g";"log(4H/0H)";"-2.09e-01";"CAGL0G08019g - -2.09e-01"
"2167";"CAGL0G08041g";"log(4H/0H)";"-2.24e+00";"CAGL0G08041g - -2.24e+00"
"2168";"CAGL0G08712g";"log(4H/0H)";"-4.43e-02";"CAGL0G08712g - -4.43e-02"
"2169";"CAGL0G08734g";"log(4H/0H)";"-1.06e+00";"CAGL0G08734g - -1.06e+00"
"2170";"CAGL0G09064g";"log(4H/0H)";"3.31e-01";"CAGL0G09064g - 3.31e-01"
"2171";"CAGL0G09130g";"log(4H/0H)";"-5.83e-01";"CAGL0G09130g - -5.83e-01"
"2172";"CAGL0G09383g";"log(4H/0H)";"9.34e-01";"CAGL0G09383g - 9.34e-01"
"2173";"CAGL0G09691g";"log(4H/0H)";"-7.41e-02";"CAGL0G09691g - -7.41e-02"
"2174";"CAGL0G09977g";"log(4H/0H)";"2.42e+00";"CAGL0G09977g - 2.42e+00"
"2175";"CAGL0G10131g";"log(4H/0H)";"-2.65e+00";"CAGL0G10131g - -2.65e+00"
"2176";"CAGL0G10153g";"log(4H/0H)";"-3.72e+00";"CAGL0G10153g - -3.72e+00"
"2177";"CAGL0G10175g";"log(4H/0H)";"8.45e+00";"CAGL0G10175g - 8.45e+00"
"2178";"CAGL0H00418g";"log(4H/0H)";"5.21e-01";"CAGL0H00418g - 5.21e-01"
"2179";"CAGL0H00440g";"log(4H/0H)";"-1.23e+00";"CAGL0H00440g - -1.23e+00"
"2180";"CAGL0H00506g";"log(4H/0H)";"3.48e-01";"CAGL0H00506g - 3.48e-01"
"2181";"CAGL0H00572g";"log(4H/0H)";"2.15e+00";"CAGL0H00572g - 2.15e+00"
"2182";"CAGL0H00594g";"log(4H/0H)";"1.55e+00";"CAGL0H00594g - 1.55e+00"
"2183";"CAGL0H00682g";"log(4H/0H)";"2.52e+00";"CAGL0H00682g - 2.52e+00"
"2184";"CAGL0H00704g";"log(4H/0H)";"1.76e+00";"CAGL0H00704g - 1.76e+00"
